acct_id,name,ntee_major,revenue,state,subsection_type,employee_count,total_expenses,occupancy_expense
NP-1416,Sunrise Faith Center,religion,927658,MD,501c_other,14,1165262,329245
NP-1417,Open Counseling Center,mental_health,106854,NJ,501c3,5,95352,14354
NP-1418,Westgate Therapy Coalition,mental_health,132434,CA,501c3,0,120524,1533
NP-1419,Beacon Community Foundation,community_improvement,4404001,WA,501c3,46,4693740,308663
NP-1420,United Health Center,health_care,113645,UT,501c3,0,106705,5773
NP-1421,Maple Meal Program,food_agriculture,88722,IL,501c3,5,90918,6218
NP-1422,Harvest Family Services,human_services,133203,TX,501c3,0,158029,3394
NP-1423,Greater Aid Society,human_services,941366,IA,501c3,8,750816,76784
NP-1424,Heritage Green Initiative,environment,207883,VA,501c3,5,166266,27593
NP-1425,Capital Hospital Volunteers,health_care,44357,AZ,501c3,0,34404,3853
NP-1426,Oakland Schools Foundation,education,13191,MD,501c3,1,12982,1010
NP-1427,Mountainview Ministry,religion,935143,WA,501c3,2,765200,218937
NP-1428,Oakland Aid Society,human_services,17707890,TX,501c3,180,13994718,1880687
NP-1429,Liberty Wellness Network,mental_health,756855,IA,501c3,17,865649,45603
NP-1430,Bayside Schools Foundation,education,774874,AL,501c3,11,598267,83254
NP-1431,Willow Wildlife Fund,environment,534233,SC,501c3,20,433070,30407
NP-1432,Northside Neighborhood Coalition,community_improvement,214852,NH,501c3,5,171212,31622
NP-1433,Silver Academy,education,642507,WI,501c3,18,634360,34733
NP-1434,Maple Pet Adoption Center,animal,850458,NY,501c3,19,899309,119856
NP-1435,Western Temple,religion,245194,CA,501c7,1,207484,38302
NP-1436,Eagle Family Services,human_services,63072,GA,501c3,2,62947,6170
NP-1437,Liberty Disease Foundation,diseases,188119,TN,501c4,1,183721,16776
NP-1438,Northern Helpline,human_services,52875,TX,501c4,1,50188,2046
NP-1439,Westgate Employment Coalition,employment,56347,TX,501c3,0,48881,338
NP-1440,National Parks Foundation,recreation,162051,NC,501c3,2,129651,45292
NP-1441,Family Museum,arts_culture,432417,MO,501c3,2,453585,171962
NP-1442,Unity Tech Initiative,science_tech,87727,TX,501c3,1,71917,6388
NP-1443,Maple Music Society,arts_culture,14019,CA,501c3,0,14347,1592
NP-1444,Oakland Civic League,community_improvement,19728,FL,501c3,0,15261,4585
NP-1445,Cedar Scouts Council,youth_development,580703,UT,501c3,4,589940,43767
NP-1446,Northside Gallery,arts_culture,122236,FL,501c3,3,95435,16200
NP-1447,Lighthouse Civic League,community_improvement,427508,NY,501c3,18,510104,98239
NP-1448,Family STEM Foundation,science_tech,398712,TX,501c_other,8,455523,41192
NP-1449,New Health Center,health_care,904650,NY,501c3,2,731958,185011
NP-1450,Eastern Tech Initiative,science_tech,1963590,TX,501c3,22,1904152,211986
NP-1451,Southside Cultural Center,arts_culture,626082,FL,501c4,3,545555,228724
NP-1452,Oakland Search and Rescue,public_safety,71762,IL,501c3,2,72077,6376
NP-1453,National Civic League,community_improvement,413798,FL,501c3,16,370011,65936
NP-1454,Senior Food Bank,food_agriculture,108678,MD,501c_other,3,107457,12270
NP-1455,Unity Scholarship Fund,education,271250,TX,501c3,4,264208,57254
NP-1456,Family Helpline,human_services,5867088,CA,501c3,116,6637345,649260
NP-1457,Children Youth Foundation,youth_development,9847,MN,501c3,1,9589,875
NP-1458,Lakeshore Academy,education,261130,KY,501c3,12,197956,35758
NP-1459,Mountainview Mentoring Network,youth_development,72632,CA,501c3,2,64989,4576
NP-1460,Hillcrest Patient Support Network,diseases,768269,TX,501c3,9,978708,27565
NP-1461,Greater Improvement Trust,community_improvement,827688,OH,501c3,17,655184,109285
NP-1462,Hope Youth Foundation,youth_development,416787,AL,501c3,18,317968,25898
NP-1463,Capital Donor Network,philanthropy,4838773,NY,501c3,75,4660127,570947
NP-1464,Westgate Search and Rescue,public_safety,62704,MI,501c4,1,61225,2363
NP-1465,Hillcrest Educational Trust,education,327372,CA,501c3,7,287772,60038
NP-1466,First Medical Auxiliary,health_care,568425,CA,501c4,13,564020,77406
NP-1467,International Temple,religion,17785,NY,501c3,0,20256,3670
NP-1468,Willow International Aid,international,160051,CT,501c3,3,137434,8392
NP-1469,Lakeshore Community Services,human_services,952504,MI,501c3,11,897253,89194
NP-1470,Southern Family Services,human_services,296780,OH,501c3,10,280307,25488
NP-1471,International Social Services,human_services,473599,IL,501c3,11,442008,26082
NP-1472,Community Conservancy,environment,1512461,VA,501c3,58,1497843,191649
NP-1473,Saint Community Services,human_services,1519165,NC,501c3,14,1458293,153736
NP-1474,International Transitional Housing,housing_shelter,6315707,TX,501c3,248,6772560,2443314
NP-1475,Western International Aid,international,8197998,NJ,501c7,276,9721496,1012203
NP-1476,Foundation Cultural Center,arts_culture,5986440,FL,501c3,94,4986731,1585940
NP-1477,Western Religious Society,religion,230377,NY,501c3,1,217890,31310
NP-1478,Heritage Civic Engagement Coalition,public_societal,190647,UT,501c3,0,154852,675
NP-1479,International Mentoring Network,youth_development,65161,MA,501c3,1,59792,6541
NP-1480,Harvest Conservancy,environment,89450,KY,501c3,2,75161,6281
NP-1481,Phoenix Tutoring Initiative,education,2232908,NM,501c3,24,1856550,445306
NP-1482,First Arts Council,arts_culture,2797970,AL,501c3,63,3285868,715725
NP-1483,Phoenix Cross-Border Initiative,international,4958785,GA,501c3,32,4986250,675349
NP-1484,Oakland Disease Foundation,diseases,702524,AZ,501c3,6,669950,100346
NP-1485,Sacred Ministry,religion,113645,SC,501c3,4,89402,30867
NP-1486,Riverside Charitable Trust,philanthropy,3605412,GA,501c3,34,4265704,233804
NP-1487,Golden Animal Rescue,animal,367291,AR,501c3,8,292909,49048
NP-1488,Lakeshore Science Lab,medical_research,282541,FL,501c3,3,232845,31908
NP-1489,Unity Civic League,community_improvement,266997,NJ,501c_other,11,209954,14192
NP-1490,Children Sports League,recreation,827038,TX,501c3,15,809368,175960
NP-1491,Family Civic League,community_improvement,854370,TN,501c3,16,730010,67526
NP-1492,Greater Parks Foundation,recreation,43525,TN,501c3,0,37000,8395
NP-1493,Beacon Faith Center,religion,4385128,AR,501c3,36,3412762,1713414
NP-1494,Harvest Recreation Association,recreation,792504,NE,501c3,17,695856,187945
NP-1495,Foundation Scouts Council,youth_development,439897,FL,501c3,9,349313,48572
NP-1496,Eagle Aid Society,human_services,397102,NV,501c3,2,436055,51369
NP-1497,Mountainview STEM Foundation,science_tech,819819,TX,501c3,15,704921,108114
NP-1498,Saint Recreation Association,recreation,169740,IL,501c3,0,166115,34527
NP-1499,Crescent Community Church,religion,1412102,FL,501c3,26,1398491,274100
NP-1500,Saint Health Center,health_care,313072,FL,501c3,20,302282,47526
NP-1501,Pioneer Charitable Trust,philanthropy,500512,OR,501c3,2,488347,51075
NP-1502,Lakeshore Foundation,unknown_unclassified,152968,TX,501c8,0,151547,2560
NP-1503,Hope Religious Society,religion,270998,OH,501c3,11,258439,87076
NP-1504,Phoenix Medical Research Institute,medical_research,44086,FL,501c3,2,43263,1588
NP-1505,Western Mentoring Network,youth_development,173793,NY,501c4,1,163119,23679
NP-1506,United Cross-Border Initiative,international,25637,GA,501c3,1,23701,2999
NP-1507,Eastview Community Church,religion,1280154,DE,501c3,41,1199907,387105
NP-1508,Eagle Religious Society,religion,9347,FL,501c3,3,8346,1414
NP-1509,Northside Educational Trust,education,10382,VA,501c3,1,8125,1307
NP-1510,Unity Humane Society,animal,41244,NJ,501c3,1,46919,2179
NP-1511,Beacon Innovation Hub,science_tech,440313,VA,501c3,7,454536,20651
NP-1512,United Transitional Housing,housing_shelter,53466,MT,501c3,1,42774,6976
NP-1513,Cedar Tutoring Initiative,education,849844,TX,501c3,18,669107,44874
NP-1514,Harvest Learning Center,education,297812,NJ,501c3,5,286809,70318
NP-1515,Bright Parks Foundation,recreation,860070,IL,501c3,16,718333,299218
NP-1516,National Science Foundation,science_tech,666955,OK,501c3,15,530750,80056
NP-1517,Sacred Housing Coalition,housing_shelter,355586,MO,501c3,5,316479,78512
NP-1518,Central Policy Institute,social_science,1064851,NJ,501c3,54,1031633,50298
NP-1519,Unity Conservancy,environment,37889,TN,501c3,1,36022,2660
NP-1520,New Helpline,human_services,10708,GA,501c3,0,10347,213
NP-1521,Lakeshore Synagogue,religion,623322,WA,501c3,15,609043,208815
NP-1522,Foundation Tutoring Initiative,education,998807,KS,501c3,9,975948,244709
NP-1523,Capital Family Services,human_services,44844,NJ,501c3,0,43750,1411
NP-1524,Bright Wellness Foundation,health_care,109384,NC,501c3,3,89846,9386
NP-1525,Sunrise Employment Coalition,employment,11266660,MI,501c3,53,12902586,852365
NP-1526,Liberty Scholarship Fund,education,239512,TN,501c8,2,220687,39499
NP-1527,Bright Homeless Shelter,housing_shelter,41912,OK,501c3,1,37718,14130
NP-1528,Central Social Services,human_services,915448,CA,501c3,9,813925,124466
NP-1529,Bright Global Relief,international,219704,OH,501c3,2,170262,13962
NP-1530,Greater Equity Initiative,civil_rights,84313,IL,501c3,1,80924,6101
NP-1531,Northside Land Trust,environment,887637,NY,501c7,20,957719,115070
NP-1532,Bright Disaster Relief,public_safety,38267,NV,501c3,0,33908,627
NP-1533,Northside Community Services,human_services,2631905,NM,501c3,29,2940326,377751
NP-1534,Capital Wellness Network,mental_health,41530,AZ,501c3,0,40220,53
NP-1535,Eastview Housing Coalition,housing_shelter,254097,ID,501c6,12,251213,47310
NP-1536,United Cultural Center,arts_culture,4749150,PA,501c3,73,4784535,1660868
NP-1537,Oakland Community Garden,food_agriculture,805123,CA,501c3,9,609911,105171
NP-1538,Oakland Wellness Foundation,health_care,185921,IL,501c3,1,145892,32327
NP-1539,Mountainview Food Bank,food_agriculture,77934,OK,501c3,1,58700,8143
NP-1540,Southern Hospital Volunteers,health_care,592969,SC,501c3,16,507488,147956
NP-1541,Holy Transitional Housing,housing_shelter,4178295,WA,501c3,69,3435382,712411
NP-1542,Harvest Volunteer Fire,public_safety,4922403,SC,501c3,50,4900964,605963
NP-1543,Eastern Temple,religion,217907,CT,501c3,2,201023,30826
NP-1544,Valley Transitional Housing,housing_shelter,91430,DE,501c4,1,91267,30993
NP-1545,Pinewood Health Center,health_care,281105,NJ,501c3,4,293139,32737
NP-1546,Capital Science Foundation,science_tech,160181,CA,501c3,2,161346,9349
NP-1547,National Neighborhood Coalition,community_improvement,16138,IA,501c3,0,14147,2180
NP-1548,Mountainview Aid Society,human_services,411718,NY,501c3,14,359838,47762
NP-1549,Pinewood Temple,religion,215622,MO,501c6,3,179538,69876
NP-1550,Maple Charitable Trust,philanthropy,2207595,SD,501c3,34,2443717,124094
NP-1551,Hope Aid Society,human_services,59385,FL,501c3,4,58277,6228
NP-1552,Cedar Aid Society,human_services,228329,UT,501c3,0,222200,276
NP-1553,Phoenix Science Lab,medical_research,30920,WI,501c3,2,25174,3698
NP-1554,Children Mentoring Network,youth_development,4951612,MI,501c3,12,4326333,452138
NP-1555,United Patient Support Network,diseases,26739,IN,501c3,1,22404,1190
NP-1556,Lakeshore Schools Foundation,education,881840,MO,501c3,8,939635,214572
NP-1557,Senior Wildlife Fund,environment,1897994,TX,501c7,60,2079317,223842
NP-1558,Southside Helpline,human_services,86087,MA,501c3,0,88885,1565
NP-1559,National Giving Foundation,philanthropy,2118949,VA,501c3,61,1896368,181304
NP-1560,Children Pet Adoption Center,animal,3395130,LA,501c3,50,2718749,432171
NP-1561,Crescent Boys & Girls Club,youth_development,215027,CO,501c3,0,209007,1742
NP-1562,Pinewood Helpline,human_services,4014717,MA,501c3,22,3579456,514285
NP-1563,Beacon Ministry,religion,25920,WV,501c3,2,24751,8760
NP-1564,New Improvement Trust,community_improvement,26457,CT,501c3,0,25936,6295
NP-1565,Hope Counseling Center,mental_health,695136,FL,501c3,18,554273,65480
NP-1566,Heritage Green Initiative,environment,3707032,NY,501c3,18,4024052,366485
NP-1567,Capital Scholarship Fund,education,97707,OR,501c3,2,98621,20107
NP-1568,National Scholarship Fund,education,848131,KS,501c6,2,669826,89424
NP-1569,Foundation Conservancy,environment,18617,AZ,501c3,3,16519,1675
NP-1570,Harvest Educational Trust,education,31791,CA,501c3,0,34728,7694
NP-1571,Maple International Aid,international,853075,TX,501c3,4,705080,36290
NP-1572,Greater Tutoring Initiative,education,846930,WI,501c3,18,844067,75876
NP-1573,Central Social Services,human_services,188424,CA,501c3,1,148057,20363
NP-1574,Open Advocacy Network,civil_rights,56583,TX,501c3,0,48756,1116
NP-1575,Lighthouse Synagogue,religion,135293,CT,501c3,0,104955,47622
NP-1576,Oakland Helpline,human_services,940216,OH,501c7,4,1009414,28345
NP-1577,Willow Trail Conservancy,recreation,104479,TX,501c3,3,87840,14894
NP-1578,Children Synagogue,religion,134166,VA,501c3,1,125888,49162
NP-1579,Cedar Cultural Center,arts_culture,194849,AK,501c6,2,167863,35731
NP-1580,Bayside Youth Foundation,youth_development,18965,NC,501c3,2,15089,856
NP-1581,Southside Counseling Center,mental_health,3870785,NY,501c3,8,3452997,248716
NP-1582,Family Schools Foundation,education,230124,AZ,501c4,2,223812,30983
NP-1583,Eastview Mentoring Network,youth_development,682469,OH,501c3,13,626984,97929
NP-1584,Holy Community Foundation,community_improvement,100716,TX,501c3,0,99553,21095
NP-1585,Community Museum,arts_culture,790373,CA,501c4,9,655794,260059
NP-1586,Western Academy,education,462949,NJ,501c3,13,360927,25969
NP-1587,Crescent Community Church,religion,26391,WI,501c3,0,20077,8281
NP-1588,Eastern Synagogue,religion,14245849,KY,501c3,291,12966647,2172409
NP-1589,Sacred Arts Council,arts_culture,388444,WA,501c3,13,345979,108316
NP-1590,Eastview Green Initiative,environment,11723154,WA,501c3,246,10691202,1672294
NP-1591,Riverside Science Foundation,science_tech,116796,NC,501c3,2,124965,10161
NP-1592,Unity Faith Center,religion,71648,GA,501c3,2,54707,9668
NP-1593,Eastern Meal Program,food_agriculture,13607,MI,501c4,1,12767,519
NP-1594,Maple International Aid,international,50198,CT,501c3,1,49464,3413
NP-1595,Sacred Community Clinic,health_care,419498,AZ,501c3,17,436068,71827
NP-1596,Harvest Aid Society,human_services,926594,FL,501c3,15,798083,60334
NP-1597,International Temple,religion,21274617,TX,501c3,285,20474948,7430690
NP-1598,Unity Legal Aid Society,crime_legal,404920,FL,501c3,11,403137,60527
NP-1599,Bright Learning Center,education,4557279,KY,501c3,25,3843853,697784
NP-1600,Bright Academy,education,845644,GA,501c3,2,831286,86169
NP-1601,Mountainview Humane Society,animal,406099,MO,501c3,18,437776,34043
NP-1602,Sunrise Scholarship Fund,education,3112459,NC,501c3,45,3270639,663152
NP-1603,National Synagogue,religion,49832,AR,501c3,0,59217,12786
NP-1604,Harvest Trail Conservancy,recreation,103023,NC,501c3,2,77796,26994
NP-1605,Capital Health Center,health_care,31190,MD,501c3,0,27108,2130
NP-1606,Mountainview Religious Society,religion,2134207,NJ,501c3,29,2072685,792097
NP-1607,Eagle Community Services,human_services,944560,OH,501c6,17,899694,33225
NP-1608,Capital Community Services,human_services,722047,NY,501c3,5,547892,99606
NP-1609,New Watershed Alliance,environment,792651,NY,501c4,9,654315,33958
NP-1610,Bayside Improvement Trust,community_improvement,176768,LA,501c3,2,193140,33657
NP-1611,Faith Patient Support Network,diseases,256716,NY,501c3,10,208576,9696
NP-1612,Pinewood Recreation Association,recreation,16930995,TX,501c3,164,17619461,4449226
NP-1613,Liberty Housing Coalition,housing_shelter,85036,WA,501c3,1,81753,9551
NP-1614,Sunrise Mutual Aid Society,mutual_membership,22690208,OH,501c3,267,21633014,740757
NP-1615,Cedar Community Clinic,health_care,448361,FL,501c3,9,404017,76193
NP-1616,Eastview Social Services,human_services,968945,TX,501c3,2,916818,34160
NP-1617,Sacred Search and Rescue,public_safety,1091984,CA,501c3,29,1027807,131100
NP-1618,Harvest Wellness Foundation,health_care,478862,AZ,501c3,8,461469,99382
NP-1619,Bright Charitable Trust,philanthropy,4906398,MI,501c3,16,4692179,299501
NP-1620,Open Volunteer Fire,public_safety,2936615,ID,501c3,26,2249223,183551
NP-1621,Bright Neighborhood Coalition,community_improvement,3628109,OR,501c3,56,4188983,628728
NP-1622,Community Social Services,human_services,331688,MA,501c3,18,269486,45475
NP-1623,Hope Wellness Network,mental_health,279005,NY,501c3,5,275132,31120
NP-1624,Western Foundation,unknown_unclassified,1186598,NY,501c6,52,1002552,95755
NP-1625,Capital Animal Rescue,animal,353516,MA,501c3,8,282710,52003
NP-1626,Silver Schools Foundation,education,349348,MA,501c3,17,263741,63306
NP-1627,Family Improvement Trust,community_improvement,53077,PA,501c8,1,43788,11838
NP-1628,Phoenix Restorative Justice Network,crime_legal,142422,GA,501c3,0,137513,3016
NP-1629,Holy International Aid,international,455132,IL,501c4,11,454330,24155
NP-1630,Harvest Justice Initiative,crime_legal,76505,NY,501c3,4,75947,3987
NP-1631,Cedar Community Services,human_services,190970,CA,501c3,1,169764,21203
NP-1632,Hillcrest Educational Trust,education,736939,TX,501c3,15,845885,133628
NP-1633,Holy Schools Foundation,education,7590,PA,501c3,0,7248,944
NP-1634,Eastern Affordable Housing Initiative,housing_shelter,22591,NJ,501c3,0,19275,4943
NP-1635,Senior Society,unknown_unclassified,44514,TX,501c4,2,41671,6128
NP-1636,Cedar Workforce Development,employment,60755,VT,501c3,2,47355,2631
NP-1637,International Watershed Alliance,environment,2435082,NY,501c3,37,2165486,286218
NP-1638,Central Cultural Center,arts_culture,346598,WA,501c8,10,387317,47960
NP-1639,Eastview Social Services,human_services,99310,NY,501c3,5,75106,14235
NP-1640,Willow Community Services,human_services,956062,PA,501c3,8,963395,44737
NP-1641,Community Religious Society,religion,450631,SD,501c3,17,442086,155323
NP-1642,Willow Restorative Justice Network,crime_legal,69232,SC,501c3,2,66346,3486
NP-1643,Pioneer Community Services,human_services,103307,KY,501c4,3,94976,10620
NP-1644,Holy Neighborhood Coalition,community_improvement,37668,NY,501c3,1,36216,7301
NP-1645,National Health Center,health_care,70026,AR,501c3,0,76070,14535
NP-1646,Westgate Homeless Shelter,housing_shelter,175131,WI,501c3,2,146233,69469
NP-1647,Sunrise Wellness Foundation,health_care,53505,MD,501c3,4,45854,6545
NP-1648,New Scouts Council,youth_development,254081,FL,501c3,12,220834,12106
NP-1649,International Science Foundation,science_tech,361564,CO,501c3,20,327317,49236
NP-1650,Eastview Wellness Foundation,health_care,939096,SD,501c3,17,862042,174864
NP-1651,Oakland Animal Rescue,animal,23134392,LA,501c3,235,22180132,1061039
NP-1652,Sacred Recreation Association,recreation,277054,TX,501c3,6,332058,82523
NP-1653,Golden Patient Support Network,diseases,295194,KY,501c6,18,322474,34066
NP-1654,New Educational Trust,education,12537,TX,501c3,0,9560,1935
NP-1655,Bayside Patient Support Network,diseases,3503439,CA,501c3,69,3349585,335380
NP-1656,Community Disease Foundation,diseases,1986633,AL,501c3,45,2115739,212447
NP-1657,Lighthouse Civic League,community_improvement,788532,NY,501c3,6,640182,176056
NP-1658,Westgate Civic League,community_improvement,25553,AL,501c3,0,25445,1295
NP-1659,Pioneer Religious Society,religion,5640,MA,501c3,2,4718,2081
NP-1660,Northside Medical Auxiliary,health_care,197247,CA,501c4,1,151497,43028
NP-1661,Children Cultural Center,arts_culture,170481,NC,501c3,3,145685,17817
NP-1662,Pioneer Cross-Border Initiative,international,59229,GA,501c3,1,57939,4657
NP-1663,Capital Improvement Trust,community_improvement,386325,VA,501c3,20,330627,72020
NP-1664,Pioneer Civil Rights Coalition,civil_rights,2798325,CA,501c3,31,2571041,275136
NP-1665,Saint Helpline,human_services,19143,NY,501c3,2,18528,2525
NP-1666,Phoenix Parks Foundation,recreation,7577,OR,501c3,1,7112,2797
NP-1667,National Synagogue,religion,280874,AL,501c3,16,226990,35688
NP-1668,Foundation Meal Program,food_agriculture,22754,OH,501c3,1,24008,1448
NP-1669,Senior Science Lab,medical_research,44764,TX,501c3,2,38833,3756
NP-1670,Phoenix STEM Foundation,science_tech,639670,MS,501c3,6,550570,71465
NP-1671,Faith Community Foundation,community_improvement,250756,CA,501c3,20,230422,30951
NP-1672,Oakland Synagogue,religion,96145,CA,501c3,4,90388,22863
NP-1673,Westgate Health Center,health_care,491052,CT,501c_other,19,488287,111515
NP-1674,Community Music Society,arts_culture,3167239,MI,501c3,31,2541277,746794
NP-1675,Golden Foundation,unknown_unclassified,494116,CA,501c6,13,377100,61446
NP-1676,Community Schools Foundation,education,471207,WA,501c8,16,476352,100487
NP-1677,Riverside Green Initiative,environment,619229,CA,501c4,16,534953,33409
NP-1678,Holy Scholarship Fund,education,20855,GA,501c3,0,20842,1404
NP-1679,Silver Neighborhood Coalition,community_improvement,92327,WA,501c3,0,89872,15568
NP-1680,Family Donor Network,philanthropy,80947,GA,501c3,3,72572,11747
NP-1681,Children Faith Center,religion,305893,FL,501c3,4,249748,44696
NP-1682,Eastview Helpline,human_services,14724,GA,501c3,0,15888,264
NP-1683,Liberty International Aid,international,2764446,KY,501c3,75,2549949,407705
NP-1684,Golden World Mission,international,97038,NC,501c3,5,106071,8772
NP-1685,Crescent Community Church,religion,4346188,PA,501c3,46,3379508,496464
NP-1686,Cedar Workforce Development,employment,16799,NC,501c3,0,12868,807
NP-1687,Hillcrest Recreation Association,recreation,15921,CO,501c3,2,12076,4596
NP-1688,Foundation Family Services,human_services,7730,AZ,501c4,3,6582,591
NP-1689,Eastern Scholarship Fund,education,201991,LA,501c3,0,193590,11060
NP-1690,Central Mental Health Initiative,mental_health,3930277,NY,501c3,18,3929925,539062
NP-1691,Southern Conservancy,environment,2498811,NV,501c3,15,2303869,302719
NP-1692,Eastview Educational Trust,education,595993,TX,501c3,13,694610,111616
NP-1693,Foundation Youth Foundation,youth_development,82264,AZ,501c3,0,64844,531
NP-1694,Beacon Temple,religion,107353,WI,501c3,5,106436,12285
NP-1695,Eagle Synagogue,religion,506398,TN,501c7,8,495737,51096
NP-1696,First Synagogue,religion,433167,UT,501c3,11,371896,124777
NP-1697,Northern Group,unknown_unclassified,3287755,IL,501c3,53,2959007,457380
NP-1698,Beacon Wellness Network,mental_health,18354,CA,501c3,3,17966,1969
NP-1699,Southside Religious Society,religion,17676,MS,501c3,1,13412,5455
NP-1700,Phoenix Housing Coalition,housing_shelter,1913536,MO,501c3,32,1845507,524913
NP-1701,Eagle Arts Council,arts_culture,943815,OH,501c3,7,709380,139877
NP-1702,Hope Tutoring Initiative,education,75635,FL,501c3,0,64853,6561
NP-1703,Riverside Watershed Alliance,environment,32252,WV,501c3,0,32476,1188
NP-1704,Harvest Cultural Center,arts_culture,686735,AR,501c3,9,620026,180133
NP-1705,Bayside Medical Auxiliary,health_care,37583,CA,501c4,0,29210,8850
NP-1706,Silver Synagogue,religion,794950,KS,501c3,19,776786,156591
NP-1707,Senior Learning Center,education,143905,MA,501c3,1,132195,19256
NP-1708,Southern Neighborhood Coalition,community_improvement,236488,UT,501c3,0,223873,53915
NP-1709,Southern Music Society,arts_culture,142494,NC,501c3,1,135412,22330
NP-1710,Sacred Tutoring Initiative,education,36553,AL,501c3,2,28324,6015
NP-1711,Community Gallery,arts_culture,28672,OH,501c3,1,23633,7600
NP-1712,Riverside Recreation Association,recreation,746648,PA,501c3,7,712832,199208
NP-1713,Lighthouse Cross-Border Initiative,international,156609,SC,501c4,0,181802,1210
NP-1714,Western Research Coalition,social_science,15435151,LA,501c3,67,15431623,718849
NP-1715,Central Learning Center,education,390680,CA,501c3,6,387528,37398
NP-1716,Sunrise Educational Trust,education,12094162,CA,501c3,107,13134567,2413444
NP-1717,Pinewood Community Church,religion,867578,ID,501c3,2,856113,278003
NP-1718,Eagle Boys & Girls Club,youth_development,578259,RI,501c3,9,585810,47803
NP-1719,Eastview Aid Society,human_services,49880,TX,501c3,0,40756,117
NP-1720,Lighthouse Conservancy,environment,160505,MD,501c3,5,135132,12478
NP-1721,Northern Youth Foundation,youth_development,841710,FL,501c3,7,1025145,94201
NP-1722,Southside Meal Program,food_agriculture,1667403,OH,501c3,75,1565395,55858
NP-1723,Faith Community Foundation,community_improvement,43595,CA,501c3,0,47688,5839
NP-1724,Pioneer Mental Health Initiative,mental_health,4529232,WA,501c3,58,4079155,620101
NP-1725,International Social Services,human_services,353210,NM,501c3,13,286325,22758
NP-1726,Harvest Medical Auxiliary,health_care,151471,CA,501c7,3,145325,14381
NP-1727,Community Theater Company,arts_culture,133941,IN,501c3,4,112077,46907
NP-1728,Northern Synagogue,religion,982153,NY,501c3,12,1134858,192667
NP-1729,First Tutoring Initiative,education,1164797,NJ,501c3,71,1350479,218339
NP-1730,Northside Boys & Girls Club,youth_development,975759,GA,501c3,4,954823,73798
NP-1731,Hope Sports League,recreation,647709,LA,501c4,16,724569,135818
NP-1732,Central Transitional Housing,housing_shelter,52276,FL,501c3,4,40029,18314
NP-1733,Sacred Homeless Shelter,housing_shelter,80599,CA,501c_other,3,71569,24384
NP-1734,Phoenix Improvement Trust,community_improvement,640640,OH,501c3,12,727798,62773
NP-1735,Westgate Trust,unknown_unclassified,907330,NY,501c3,18,826921,74136
NP-1736,Hillcrest Scholarship Fund,education,488094,IL,501c3,2,486270,115858
NP-1737,Maple Academy,education,334697,IL,501c3,13,324607,73247
NP-1738,Westgate Donor Network,philanthropy,9587188,NY,501c3,162,8565969,1423466
NP-1739,Heritage Research Society,diseases,13884271,NM,501c3,140,12904765,1984271
NP-1740,Northern Civil Rights Coalition,civil_rights,2899202,UT,501c3,60,2621064,165604
NP-1741,Phoenix Gallery,arts_culture,239153,IN,501c3,4,242551,32542
NP-1742,Maple Safety Coalition,public_safety,60251,CA,501c6,1,64215,7151
NP-1743,Capital Tech Initiative,science_tech,94582,NJ,501c3,3,90082,8480
NP-1744,Unity Giving Foundation,philanthropy,715441,NM,501c3,12,774132,40571
NP-1745,Riverside Employment Coalition,employment,149361,MA,501c3,0,120344,462
NP-1746,Central Family Services,human_services,1263745,KY,501c3,11,1310186,136344
NP-1747,Willow Arts Council,arts_culture,882461,KS,501c3,6,694727,210850
NP-1748,Senior Legal Aid Society,crime_legal,457555,AZ,501c3,5,439655,35579
NP-1749,Maple Habitat,housing_shelter,37389,TX,501c3,1,29194,12438
NP-1750,Eagle Boys & Girls Club,youth_development,4288724,FL,501c3,39,3833378,625995
NP-1751,Foundation Civic Engagement Coalition,public_societal,927127,TX,501c3,16,809557,127233
NP-1752,Liberty Academy,education,934270,PA,501c3,9,898090,89061
NP-1753,Sacred Habitat,housing_shelter,6604,MT,501c3,1,5628,1431
NP-1754,Capital Global Relief,international,26264,LA,501c3,0,20517,131
NP-1755,Eastern Research Coalition,social_science,8007838,WA,501c3,292,7944501,657996
NP-1756,Oakland Housing Coalition,housing_shelter,79007,NY,501c3,3,62570,30888
NP-1757,Central Tutoring Initiative,education,8477,TX,501c3,1,8048,1010
NP-1758,Pioneer Parks Foundation,recreation,951009,WI,501c3,7,895537,210656
NP-1759,Western Improvement Trust,community_improvement,92997,AZ,501c_other,0,85243,16468
NP-1760,Southside Charitable Trust,philanthropy,26816,NY,501c3,0,26134,140
NP-1761,Central Food Bank,food_agriculture,4238716,PA,501c3,23,4095438,134054
NP-1762,Phoenix Pet Adoption Center,animal,14398,OH,501c3,1,13183,1250
NP-1763,Sunrise Schools Foundation,education,15434,CO,501c3,0,12113,2704
NP-1764,Silver Tutoring Initiative,education,16213,RI,501c3,0,14006,2984
NP-1765,Pinewood Disease Foundation,diseases,230194,SD,501c3,1,194613,6920
NP-1766,Willow Hospital Volunteers,health_care,21257,NC,501c3,0,20289,2370
NP-1767,Open Pet Adoption Center,animal,371309,WI,501c4,19,361170,12758
NP-1768,Pioneer Conservancy,environment,120946,TX,501c3,3,135282,9983
NP-1769,Saint Workforce Development,employment,412958,IL,501c3,17,400989,24144
NP-1770,Crescent Temple,religion,661883,MO,501c4,8,508550,219076
NP-1771,Heritage Watershed Alliance,environment,833936,ID,501c3,12,646248,29589
